Team,AvgPosition,AvgWins,Top6,Top10,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Pos9,Pos10,Pos11,Pos12,Pos13,Pos14,Pos15,Pos16,Pos17,Pos18
Paris,6.4739,19.2296,0.5517,0.9781,0.0,0.0011,0.0204,0.099,0.19,0.2412,0.1918,0.12,0.0792,0.0354,0.0152,0.0064,0.0003,0.0,0.0,0.0,0.0,0.0
