Team,AvgPosition,AvgWins,Top6,Top10,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Pos9,Pos10,Pos11,Pos12,Pos13,Pos14,Pos15,Pos16,Pos17,Pos18
Crvena zvezda,7.8854,18.6624,0.245,0.8968999999999999,0.0,0.0,0.0081,0.034,0.0756,0.1273,0.1777,0.2129,0.1584,0.1029,0.0628,0.0331,0.0072,0.0,0.0,0.0,0.0,0.0
