Team,AvgPosition,AvgWins,Top6,Top10,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Pos9,Pos10,Pos11,Pos12,Pos13,Pos14,Pos15,Pos16,Pos17,Pos18
Paris,7.2458,18.7258,0.41879999999999995,0.9210999999999999,0.0,0.0003,0.0113,0.0542,0.1367,0.2163,0.1713,0.1405,0.1172,0.0733,0.05,0.0234,0.0055,0.0,0.0,0.0,0.0,0.0
