Team,AvgPosition,AvgWins,Top6,Top10,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Pos9,Pos10,Pos11,Pos12,Pos13,Pos14,Pos15,Pos16,Pos17,Pos18
Bayern,5.0511,19.9127,0.8447,0.9931,0.0,0.0057,0.091,0.341,0.2741,0.1329,0.0744,0.0397,0.0245,0.0098,0.0051,0.0016,0.0002,0.0,0.0,0.0,0.0,0.0
