Team,AvgWins,AvgPosition,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Pos9,Pos10,Pos11,Pos12,Pos13,Pos14,Pos15,Pos16,Pos17,Pos18
Crvena zvezda,18.69,7.55,0.0,0.0,0.0039,0.0342,0.1029,0.1756,0.2145,0.1759,0.1292,0.0806,0.0514,0.0244,0.0073,0.0001,0.0,0.0,0.0,0.0
