Team,AvgPosition,AvgWins,Top6,Top10,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Pos9,Pos10,Pos11,Pos12,Pos13,Pos14,Pos15,Pos16,Pos17,Pos18
Paris,6.3021,19.2152,0.6109,0.9848999999999999,0.0,0.0002,0.0217,0.0992,0.2041,0.2857,0.1764,0.1072,0.0618,0.0286,0.0108,0.0042,0.0001,0.0,0.0,0.0,0.0,0.0
